game_id,date,away_team,home_team,possessing_team,forechecking_team,start_event_idx,end_event_idx,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,start_period_label,end_period_label,start_clock,end_clock,start_event,end_event,start_x,start_y,end_x,end_y,outcome,turnover_in_dzone,forced_dump_out,controlled_exit_allowed,stoppage,timeout,exit_lane,start_is_5v5,episode_id
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,988,989,1868.0,1870.0,2.0,2,2,08:52,08:50,Puck Recovery,Dump In/Out,-62.0,37.5,-39.0,39.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0089
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,996,997,1885.0,1888.0,3.0,2,2,08:35,08:32,Puck Recovery,Puck Recovery,91.0,23.5,87.0,32.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0090
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,999,1003,1894.0,1901.0,7.0,2,2,08:26,08:19,Takeaway,Zone Entry,96.0,14.5,-25.0,37.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0091
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1016,1018,1924.0,1933.0,9.0,2,2,07:56,07:47,Puck Recovery,Dump In/Out,-93.0,26.5,7.0,36.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0092
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1029,1032,1947.0,1953.0,6.0,2,2,07:33,07:27,Takeaway,Puck Recovery,85.0,-30.5,60.0,40.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0093
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1030,1032,1951.0,1953.0,2.0,2,2,07:29,07:27,Puck Recovery,Puck Recovery,94.0,7.5,60.0,40.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0094
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1042,1043,1975.0,1975.0,0.0,2,2,07:05,07:05,Takeaway,Dump In/Out,-50.0,-24.5,-42.0,-23.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0095
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1044,1050,1978.0,1991.0,13.0,2,2,07:02,06:49,Puck Recovery,Play,32.0,-35.5,22.0,8.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0096
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1046,1056,1981.0,1997.0,16.0,2,2,06:59,06:43,Puck Recovery,Puck Recovery,-27.0,-30.5,-67.0,39.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0097
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1071,1074,2024.0,2026.0,2.0,2,2,06:16,06:14,Puck Recovery,Puck Recovery,96.0,3.5,76.0,-37.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0098
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1075,1077,2027.0,2029.0,2.0,2,2,06:13,06:11,Takeaway,Zone Entry,44.0,-31.5,-26.0,31.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0099
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1086,1088,2052.0,2055.0,3.0,2,2,05:48,05:45,Puck Recovery,Play,-85.0,-34.5,-15.0,-28.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0100
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1091,1093,2063.0,2069.0,6.0,2,2,05:37,05:31,Puck Recovery,Zone Entry,88.0,-31.5,-25.0,25.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0101
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1094,1097,2074.0,2078.0,4.0,2,2,05:26,05:22,Puck Recovery,Dump In/Out,-95.0,11.5,-36.0,37.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0102
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1103,1110,2089.0,2102.0,13.0,2,2,05:11,04:58,Puck Recovery,Puck Recovery,-41.0,-20.5,-83.0,-36.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0103
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1115,1116,2112.0,2112.0,0.0,2,2,04:48,04:48,Puck Recovery,Dump In/Out,-58.0,-8.5,-58.0,-8.5,forced_dump_out,0,1,0,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0104
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1119,1120,2117.0,2117.0,0.0,2,2,04:43,04:43,Takeaway,Dump In/Out,-41.0,20.5,-41.0,20.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0105
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1121,1123,2120.0,2124.0,4.0,2,2,04:40,04:36,Puck Recovery,Play,30.0,-18.5,1.0,-16.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0106
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1129,1130,2130.0,2134.0,4.0,2,2,04:30,04:26,Puck Recovery,Play,-79.0,-12.5,-20.0,-28.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0107
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1136,1138,2143.0,2148.0,5.0,2,2,04:17,04:12,Puck Recovery,Play,-91.0,23.5,5.0,12.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0108
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1142,1143,2153.0,2154.0,1.0,2,2,04:07,04:06,Puck Recovery,Dump In/Out,73.0,-35.5,73.0,-35.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0109
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1146,1153,2158.0,2174.0,16.0,2,2,04:02,03:46,Puck Recovery,Goal,74.0,40.5,78.0,12.5,stoppage,0,0,0,1,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0110
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1148,1150,2165.0,2169.0,4.0,2,2,03:55,03:51,Puck Recovery,Play,-41.0,0.5,-9.0,36.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0111
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1179,1180,2218.0,2221.0,3.0,2,2,03:02,02:59,Puck Recovery,Incomplete Play,-64.0,-9.5,-16.0,-30.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0112
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1181,1185,2224.0,2236.0,12.0,2,2,02:56,02:44,Puck Recovery,Play,71.0,23.5,16.0,-33.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0113
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1189,1205,2243.0,2274.0,31.0,2,2,02:37,02:06,Puck Recovery,Puck Recovery,-98.0,-3.5,-32.0,11.5,timeout,0,0,0,0,1,middle,1,2025-10-11.Team.A.@.Team.D__0114
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1205,1207,2274.0,2277.0,3.0,2,2,02:06,02:03,Puck Recovery,Zone Entry,-32.0,11.5,24.0,-37.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0115
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1217,1219,2292.0,2293.0,1.0,2,2,01:48,01:47,Puck Recovery,Takeaway,60.0,-4.5,57.0,-12.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0116
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1222,1223,2300.0,2301.0,1.0,2,2,01:40,01:39,Puck Recovery,Takeaway,97.0,-2.5,93.0,-14.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0117
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1232,1236,2318.0,2325.0,7.0,2,2,01:22,01:15,Faceoff Win,Incomplete Play,69.0,22.5,9.0,-36.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0118
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1243,1246,2347.0,2354.0,7.0,2,2,00:53,00:46,Puck Recovery,Incomplete Play,53.0,-8.5,-17.0,-19.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0119
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1249,1251,2360.0,2363.0,3.0,2,2,00:40,00:37,Puck Recovery,Dump In/Out,65.0,15.5,1.0,-33.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0120
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1253,1260,2365.0,2383.0,18.0,2,2,00:35,00:17,Puck Recovery,Incomplete Play,-83.0,-19.5,-20.0,-32.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0121
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1258,1260,2377.0,2383.0,6.0,2,2,00:23,00:17,Puck Recovery,Incomplete Play,-98.0,-13.5,-20.0,-32.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0122
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1270,1271,2398.0,2400.0,2.0,2,3,00:02,20:00,Takeaway,Faceoff Win,78.0,27.5,0.0,0.5,stoppage,0,0,0,1,0,middle,1,2025-10-11.Team.A.@.Team.D__0123
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1277,1281,2418.0,2427.0,9.0,3,3,19:42,19:33,Puck Recovery,Zone Entry,95.0,23.5,-24.0,-37.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0124
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1283,1284,2431.0,2432.0,1.0,3,3,19:29,19:28,Puck Recovery,Faceoff Win,-82.0,0.5,-69.0,-21.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0125
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1332,1333,2555.0,2555.0,0.0,3,3,17:25,17:25,Puck Recovery,Dump In/Out,-34.0,24.5,-34.0,24.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0126
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1340,1341,2568.0,2576.0,8.0,3,3,17:12,17:04,Puck Recovery,Zone Entry,-85.0,-34.5,25.0,-32.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0127
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1352,1353,2594.0,2596.0,2.0,3,3,16:46,16:44,Puck Recovery,Puck Recovery,-26.0,-4.5,-63.0,13.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0128
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1359,1361,2605.0,2609.0,4.0,3,3,16:35,16:31,Puck Recovery,Puck Recovery,81.0,-34.5,28.0,-33.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0129
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1370,1372,2625.0,2628.0,3.0,3,3,16:15,16:12,Puck Recovery,Zone Entry,37.0,-23.5,-26.0,-37.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0130
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1375,1377,2633.0,2637.0,4.0,3,3,16:07,16:03,Puck Recovery,Zone Entry,-71.0,27.5,24.0,-10.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0131
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1380,1381,2641.0,2645.0,4.0,3,3,15:59,15:55,Puck Recovery,Zone Entry,81.0,-7.5,-25.0,-37.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0132
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1383,1386,2648.0,2653.0,5.0,3,3,15:52,15:47,Puck Recovery,Zone Entry,-96.0,-15.5,24.0,35.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0133
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1391,1396,2667.0,2688.0,21.0,3,3,15:33,15:12,Puck Recovery,Zone Entry,86.0,-32.5,-25.0,-14.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0134
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1392,1396,2670.0,2688.0,18.0,3,3,15:30,15:12,Puck Recovery,Zone Entry,28.0,-40.5,-25.0,-14.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0135
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1399,1403,2694.0,2704.0,10.0,3,3,15:06,14:56,Puck Recovery,Play,-100.0,-9.5,27.0,-5.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0136
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1406,1409,2709.0,2713.0,4.0,3,3,14:51,14:47,Puck Recovery,Play,75.0,41.5,22.0,-14.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0137
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1414,1415,2720.0,2720.0,0.0,3,3,14:40,14:40,Puck Recovery,Dump In/Out,-81.0,-4.5,-81.0,-4.5,forced_dump_out,0,1,0,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0138
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1422,1423,2733.0,2733.0,0.0,3,3,14:27,14:27,Puck Recovery,Dump In/Out,-74.0,0.5,-74.0,0.5,forced_dump_out,0,1,0,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0139
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1424,1426,2738.0,2742.0,4.0,3,3,14:22,14:18,Puck Recovery,Dump In/Out,58.0,-8.5,-7.0,-34.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0140
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1437,1446,2756.0,2770.0,14.0,3,3,14:04,13:50,Puck Recovery,Zone Entry,49.0,-14.5,-26.0,-37.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0141
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1448,1449,2774.0,2774.0,0.0,3,3,13:46,13:46,Puck Recovery,Puck Recovery,-98.0,3.5,-98.0,3.5,turnover_in_dzone,1,0,0,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0142
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1455,1459,2787.0,2797.0,10.0,3,3,13:33,13:23,Puck Recovery,Play,82.0,1.5,-25.0,-9.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0143
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1461,1468,2801.0,2823.0,22.0,3,3,13:19,12:57,Puck Recovery,Zone Entry,-97.0,-10.5,25.0,-19.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0144
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1464,1473,2812.0,2833.0,21.0,3,3,13:08,12:47,Puck Recovery,Dump In/Out,85.0,36.5,-3.0,34.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0145
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1471,1473,2830.0,2833.0,3.0,3,3,12:50,12:47,Puck Recovery,Dump In/Out,78.0,36.5,-3.0,34.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0146
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1475,1478,2837.0,2842.0,5.0,3,3,12:43,12:38,Puck Recovery,Zone Entry,-97.0,2.5,24.0,-35.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0147
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1480,1483,2845.0,2857.0,12.0,3,3,12:35,12:23,Puck Recovery,Play,96.0,0.5,-88.0,32.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0148
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1493,1499,2878.0,2888.0,10.0,3,3,12:02,11:52,Puck Recovery,Incomplete Play,-87.0,-35.5,72.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0149
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1497,1498,2886.0,2888.0,2.0,3,3,11:54,11:52,Puck Recovery,Puck Recovery,93.0,27.5,72.0,40.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0150
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1500,1502,2889.0,2896.0,7.0,3,3,11:51,11:44,Puck Recovery,Faceoff Win,47.0,30.5,-20.0,22.5,stoppage,0,0,0,1,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0151
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1508,1510,2904.0,2907.0,3.0,3,3,11:36,11:33,Puck Recovery,Puck Recovery,-98.0,-1.5,-72.0,38.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0152
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1514,1515,2916.0,2919.0,3.0,3,3,11:24,11:21,Puck Recovery,Play,-51.0,29.5,32.0,8.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0153
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1522,1524,2928.0,2929.0,1.0,3,3,11:12,11:11,Puck Recovery,Takeaway,91.0,-24.5,90.0,-32.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0154
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1525,1527,2931.0,2937.0,6.0,3,3,11:09,11:03,Puck Recovery,Faceoff Win,26.0,-19.5,-20.0,-21.5,stoppage,0,0,0,1,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0155
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1528,1530,2938.0,2942.0,4.0,3,3,11:02,10:58,Puck Recovery,Zone Entry,-45.0,0.5,25.0,37.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0156
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1532,1533,2944.0,2947.0,3.0,3,3,10:56,10:53,Puck Recovery,Puck Recovery,60.0,36.5,98.0,-12.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0157
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1535,1543,2955.0,2968.0,13.0,3,3,10:45,10:32,Puck Recovery,Zone Entry,-97.0,-1.5,25.0,22.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0158
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1539,1543,2961.0,2968.0,7.0,3,3,10:39,10:32,Puck Recovery,Zone Entry,-91.0,28.5,25.0,22.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0159
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1545,1547,2972.0,2974.0,2.0,3,3,10:28,10:26,Faceoff Win,Dump In/Out,69.0,22.5,54.0,0.5,forced_dump_out,0,1,0,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0160
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1556,1557,2988.0,2992.0,4.0,3,3,10:12,10:08,Puck Recovery,Play,82.0,17.5,-12.0,-8.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0161
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1562,1564,3001.0,3008.0,7.0,3,3,09:59,09:52,Puck Recovery,Zone Entry,-94.0,-18.5,25.0,-31.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0162
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1568,1569,3014.0,3018.0,4.0,3,3,09:46,09:42,Puck Recovery,Zone Entry,50.0,-29.5,-25.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0163
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1571,1573,3020.0,3023.0,3.0,3,3,09:40,09:37,Puck Recovery,Dump In/Out,-59.0,-34.5,-75.0,38.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0164
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1576,1578,3029.0,3031.0,2.0,3,3,09:31,09:29,Puck Recovery,Zone Entry,-93.0,25.5,25.0,37.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0165
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1581,1590,3035.0,3053.0,18.0,3,3,09:25,09:07,Faceoff Win,Faceoff Win,69.0,-21.5,-69.0,-21.5,stoppage,0,0,0,1,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0166
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1584,1588,3042.0,3050.0,8.0,3,3,09:18,09:10,Puck Recovery,Puck Recovery,-29.0,-33.5,-59.0,20.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0167
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1586,1588,3048.0,3050.0,2.0,3,3,09:12,09:10,Puck Recovery,Puck Recovery,-49.0,39.5,-59.0,20.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-10-11.Team.A.@.Team.D__0168
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1589,1590,3052.0,3053.0,1.0,3,3,09:08,09:07,Puck Recovery,Faceoff Win,-73.0,-8.5,-69.0,-21.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0169
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1610,1611,3081.0,3081.0,0.0,3,3,08:39,08:39,Puck Recovery,Dump In/Out,96.0,-4.5,96.0,-4.5,forced_dump_out,0,1,0,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0170
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1614,1615,3084.0,3086.0,2.0,3,3,08:36,08:34,Takeaway,Dump In/Out,92.0,-17.5,82.0,-34.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0171
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1621,1623,3093.0,3099.0,6.0,3,3,08:27,08:21,Faceoff Win,Incomplete Play,69.0,-21.5,21.0,-35.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0172
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1624,1625,3100.0,3101.0,1.0,3,3,08:20,08:19,Puck Recovery,Penalty Taken,-51.0,-39.5,34.0,-31.5,stoppage,0,0,0,1,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0173
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team A,Team D,1689,1690,3241.0,3241.0,0.0,3,3,05:59,05:59,Puck Recovery,Dump In/Out,96.0,-9.5,96.0,-9.5,forced_dump_out,0,1,0,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0174
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1696,1698,3264.0,3267.0,3.0,3,3,05:36,05:33,Puck Recovery,Zone Entry,-41.0,21.5,24.0,-32.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-10-11.Team.A.@.Team.D__0175
2025-10-11.Team.A.@.Team.D,2025-10-11,Team A,Team D,Team D,Team A,1711,1714,3297.0,3303.0,6.0,3,3,05:03,04:57,Puck Recovery,Play,-79.0,39.5,-10.0,2.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-10-11.Team.A.@.Team.D__0176
