possession_id,game_id,attacking_team,defending_team,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,start_period_label,end_period_label,start_event,end_event,start_x,start_y,end_x,end_y,end_reason,shot_or_goal_in_possession,slot_shot_or_goal_in_possession,n_events
2025-10-11.Team.A.@.Team.D__pos_0120,2025-10-11.Team.A.@.Team.D,Team A,Team D,738.0,745.0,7.0,1,1,Puck Recovery,Puck Recovery,-29.0,-37.5,-93.0,24.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0121,2025-10-11.Team.A.@.Team.D,Team A,Team D,738.0,745.0,7.0,1,1,Play,Puck Recovery,-29.0,-37.5,-93.0,24.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0122,2025-10-11.Team.A.@.Team.D,Team A,Team D,758.0,776.0,18.0,1,1,Zone Entry,Faceoff Win,-26.0,38.5,-69.0,22.5,turnover_or_recovery,1,0,8
2025-10-11.Team.A.@.Team.D__pos_0123,2025-10-11.Team.A.@.Team.D,Team A,Team D,759.0,776.0,17.0,1,1,Play,Faceoff Win,-47.0,39.5,-69.0,22.5,turnover_or_recovery,1,0,7
2025-10-11.Team.A.@.Team.D__pos_0124,2025-10-11.Team.A.@.Team.D,Team A,Team D,763.0,776.0,13.0,1,1,Puck Recovery,Faceoff Win,-71.0,-38.5,-69.0,22.5,turnover_or_recovery,1,0,5
2025-10-11.Team.A.@.Team.D__pos_0125,2025-10-11.Team.A.@.Team.D,Team A,Team D,770.0,776.0,6.0,1,1,Puck Recovery,Faceoff Win,-94.0,-22.5,-69.0,22.5,turnover_or_recovery,1,0,4
2025-10-11.Team.A.@.Team.D__pos_0126,2025-10-11.Team.A.@.Team.D,Team A,Team D,771.0,776.0,5.0,1,1,Play,Faceoff Win,-92.0,-19.5,-69.0,22.5,turnover_or_recovery,1,0,3
2025-10-11.Team.A.@.Team.D__pos_0127,2025-10-11.Team.A.@.Team.D,Team A,Team D,788.0,801.0,13.0,1,1,Zone Entry,Puck Recovery,-26.0,-36.5,-63.0,-35.5,turnover_or_recovery,1,0,6
2025-10-11.Team.A.@.Team.D__pos_0128,2025-10-11.Team.A.@.Team.D,Team A,Team D,791.0,801.0,10.0,1,1,Play,Puck Recovery,-96.0,-20.5,-63.0,-35.5,turnover_or_recovery,1,0,4
2025-10-11.Team.A.@.Team.D__pos_0129,2025-10-11.Team.A.@.Team.D,Team A,Team D,791.0,801.0,10.0,1,1,Puck Recovery,Puck Recovery,-96.0,-20.5,-63.0,-35.5,turnover_or_recovery,1,0,4
2025-10-11.Team.A.@.Team.D__pos_0130,2025-10-11.Team.A.@.Team.D,Team A,Team D,796.0,801.0,5.0,1,1,Play,Puck Recovery,-83.0,36.5,-63.0,-35.5,turnover_or_recovery,1,0,2
2025-10-11.Team.A.@.Team.D__pos_0131,2025-10-11.Team.A.@.Team.D,Team A,Team D,806.0,812.0,6.0,1,1,Faceoff Win,Puck Recovery,-69.0,-21.5,-72.0,38.5,turnover_or_recovery,1,0,4
2025-10-11.Team.A.@.Team.D__pos_0132,2025-10-11.Team.A.@.Team.D,Team A,Team D,807.0,812.0,5.0,1,1,Puck Recovery,Puck Recovery,-35.0,-36.5,-72.0,38.5,turnover_or_recovery,1,0,3
2025-10-11.Team.A.@.Team.D__pos_0133,2025-10-11.Team.A.@.Team.D,Team A,Team D,808.0,812.0,4.0,1,1,Play,Puck Recovery,-34.0,-21.5,-72.0,38.5,turnover_or_recovery,1,0,2
2025-10-11.Team.A.@.Team.D__pos_0134,2025-10-11.Team.A.@.Team.D,Team A,Team D,817.0,820.0,3.0,1,1,Zone Entry,Puck Recovery,-26.0,-38.5,-94.0,-18.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0135,2025-10-11.Team.A.@.Team.D,Team A,Team D,818.0,820.0,2.0,1,1,Play,Puck Recovery,-41.0,-39.5,-94.0,-18.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0136,2025-10-11.Team.A.@.Team.D,Team A,Team D,832.0,855.0,23.0,1,1,Zone Entry,Play,-26.0,-36.5,36.0,13.5,zone_exit,0,0,9
2025-10-11.Team.A.@.Team.D__pos_0137,2025-10-11.Team.A.@.Team.D,Team A,Team D,835.0,855.0,20.0,1,1,Play,Play,-36.0,-38.5,36.0,13.5,zone_exit,0,0,8
2025-10-11.Team.A.@.Team.D__pos_0138,2025-10-11.Team.A.@.Team.D,Team A,Team D,839.0,855.0,16.0,1,1,Puck Recovery,Play,-84.0,37.5,36.0,13.5,zone_exit,0,0,7
2025-10-11.Team.A.@.Team.D__pos_0139,2025-10-11.Team.A.@.Team.D,Team A,Team D,840.0,855.0,15.0,1,1,Play,Play,-84.0,37.5,36.0,13.5,zone_exit,0,0,6
2025-10-11.Team.A.@.Team.D__pos_0140,2025-10-11.Team.A.@.Team.D,Team A,Team D,842.0,855.0,13.0,1,1,Play,Play,-66.0,37.5,36.0,13.5,zone_exit,0,0,5
2025-10-11.Team.A.@.Team.D__pos_0141,2025-10-11.Team.A.@.Team.D,Team A,Team D,846.0,855.0,9.0,1,1,Play,Play,-50.0,39.5,36.0,13.5,zone_exit,0,0,4
2025-10-11.Team.A.@.Team.D__pos_0142,2025-10-11.Team.A.@.Team.D,Team A,Team D,864.0,867.0,3.0,1,1,Puck Recovery,Dump In/Out,-30.0,15.5,-10.0,40.5,zone_exit,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0143,2025-10-11.Team.A.@.Team.D,Team A,Team D,867.0,867.0,0.0,1,1,Zone Entry,Dump In/Out,-25.0,38.5,-10.0,40.5,zone_exit,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0144,2025-10-11.Team.A.@.Team.D,Team D,Team A,880.0,882.0,2.0,1,1,Zone Entry,Puck Recovery,25.0,-31.5,94.0,-17.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0145,2025-10-11.Team.A.@.Team.D,Team A,Team D,892.0,901.0,9.0,1,1,Zone Entry,Puck Recovery,-25.0,-29.5,-88.0,18.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0146,2025-10-11.Team.A.@.Team.D,Team A,Team D,895.0,901.0,6.0,1,1,Play,Puck Recovery,-87.0,-17.5,-88.0,18.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0147,2025-10-11.Team.A.@.Team.D,Team A,Team D,911.0,918.0,7.0,1,1,Zone Entry,Takeaway,-25.0,-38.5,-79.0,-36.5,turnover_or_recovery,0,0,4
2025-10-11.Team.A.@.Team.D__pos_0148,2025-10-11.Team.A.@.Team.D,Team A,Team D,915.0,918.0,3.0,1,1,Puck Recovery,Takeaway,-63.0,39.5,-79.0,-36.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0149,2025-10-11.Team.A.@.Team.D,Team A,Team D,921.0,924.0,3.0,1,1,Puck Recovery,Play,-41.0,-37.5,-6.0,-30.5,zone_exit,1,0,4
2025-10-11.Team.A.@.Team.D__pos_0150,2025-10-11.Team.A.@.Team.D,Team A,Team D,926.0,929.0,3.0,1,1,Zone Entry,Puck Recovery,-25.0,-24.5,-53.0,3.5,turnover_or_recovery,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0151,2025-10-11.Team.A.@.Team.D,Team A,Team D,926.0,929.0,3.0,1,1,Play,Puck Recovery,-31.0,-24.5,-53.0,3.5,turnover_or_recovery,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0152,2025-10-11.Team.A.@.Team.D,Team A,Team D,928.0,929.0,1.0,1,1,Play,Puck Recovery,-52.0,-27.5,-53.0,3.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0153,2025-10-11.Team.A.@.Team.D,Team A,Team D,935.0,941.0,6.0,1,1,Faceoff Win,Puck Recovery,-69.0,-21.5,-80.0,35.5,turnover_or_recovery,1,1,3
2025-10-11.Team.A.@.Team.D__pos_0154,2025-10-11.Team.A.@.Team.D,Team A,Team D,936.0,941.0,5.0,1,1,Puck Recovery,Puck Recovery,-69.0,-21.5,-80.0,35.5,turnover_or_recovery,1,1,2
2025-10-11.Team.A.@.Team.D__pos_0155,2025-10-11.Team.A.@.Team.D,Team D,Team A,952.0,953.0,1.0,1,1,Puck Recovery,Takeaway,74.0,39.5,54.0,40.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0156,2025-10-11.Team.A.@.Team.D,Team A,Team D,959.0,966.0,7.0,1,1,Zone Entry,Puck Recovery,-25.0,-38.5,-77.0,0.5,turnover_or_recovery,1,1,3
2025-10-11.Team.A.@.Team.D__pos_0157,2025-10-11.Team.A.@.Team.D,Team A,Team D,963.0,966.0,3.0,1,1,Play,Puck Recovery,-55.0,-37.5,-77.0,0.5,turnover_or_recovery,1,1,2
2025-10-11.Team.A.@.Team.D__pos_0158,2025-10-11.Team.A.@.Team.D,Team A,Team D,974.0,980.0,6.0,1,1,Play,Puck Recovery,-52.0,-37.5,-94.0,-8.5,turnover_or_recovery,1,1,3
2025-10-11.Team.A.@.Team.D__pos_0159,2025-10-11.Team.A.@.Team.D,Team A,Team D,974.0,980.0,6.0,1,1,Puck Recovery,Puck Recovery,-52.0,-37.5,-94.0,-8.5,turnover_or_recovery,1,1,3
2025-10-11.Team.A.@.Team.D__pos_0160,2025-10-11.Team.A.@.Team.D,Team D,Team A,1016.0,1017.0,1.0,1,1,Zone Entry,Faceoff Win,25.0,-31.5,20.0,-21.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0161,2025-10-11.Team.A.@.Team.D,Team A,Team D,1024.0,1036.0,12.0,1,1,Zone Entry,Puck Recovery,-25.0,-37.5,-85.0,-31.5,turnover_or_recovery,0,0,5
2025-10-11.Team.A.@.Team.D__pos_0162,2025-10-11.Team.A.@.Team.D,Team A,Team D,1024.0,1036.0,12.0,1,1,Play,Puck Recovery,-35.0,-37.5,-85.0,-31.5,turnover_or_recovery,0,0,5
2025-10-11.Team.A.@.Team.D__pos_0163,2025-10-11.Team.A.@.Team.D,Team A,Team D,1026.0,1036.0,10.0,1,1,Play,Puck Recovery,-79.0,-39.5,-85.0,-31.5,turnover_or_recovery,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0164,2025-10-11.Team.A.@.Team.D,Team A,Team D,1029.0,1036.0,7.0,1,1,Play,Puck Recovery,-59.0,39.5,-85.0,-31.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0165,2025-10-11.Team.A.@.Team.D,Team D,Team A,1048.0,1056.0,8.0,1,1,Takeaway,Puck Recovery,36.0,-37.5,94.0,-16.5,turnover_or_recovery,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0166,2025-10-11.Team.A.@.Team.D,Team D,Team A,1049.0,1056.0,7.0,1,1,Play,Puck Recovery,36.0,-38.5,94.0,-16.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0167,2025-10-11.Team.A.@.Team.D,Team D,Team A,1054.0,1056.0,2.0,1,1,Play,Puck Recovery,94.0,8.5,94.0,-16.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0168,2025-10-11.Team.A.@.Team.D,Team D,Team A,1065.0,1072.0,7.0,1,1,Zone Entry,Goal,25.0,-38.5,87.0,1.5,stoppage,1,1,9
2025-10-11.Team.A.@.Team.D__pos_0169,2025-10-11.Team.A.@.Team.D,Team D,Team A,1067.0,1072.0,5.0,1,1,Play,Goal,62.0,-34.5,87.0,1.5,stoppage,1,1,8
2025-10-11.Team.A.@.Team.D__pos_0170,2025-10-11.Team.A.@.Team.D,Team D,Team A,1070.0,1072.0,2.0,1,1,Puck Recovery,Goal,86.0,-5.5,87.0,1.5,stoppage,1,1,6
2025-10-11.Team.A.@.Team.D__pos_0171,2025-10-11.Team.A.@.Team.D,Team D,Team A,1071.0,1072.0,1.0,1,1,Puck Recovery,Goal,90.0,-4.5,87.0,1.5,stoppage,1,1,4
2025-10-11.Team.A.@.Team.D__pos_0172,2025-10-11.Team.A.@.Team.D,Team D,Team A,1072.0,1072.0,0.0,1,1,Puck Recovery,Goal,87.0,1.5,87.0,1.5,stoppage,1,1,2
2025-10-11.Team.A.@.Team.D__pos_0173,2025-10-11.Team.A.@.Team.D,Team D,Team A,1196.0,1200.0,4.0,1,2,Play,Faceoff Win,52.0,41.5,0.0,0.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0174,2025-10-11.Team.A.@.Team.D,Team D,Team A,1197.0,1200.0,3.0,1,2,Play,Faceoff Win,40.0,38.5,0.0,0.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0175,2025-10-11.Team.A.@.Team.D,Team A,Team D,1217.0,1220.0,3.0,2,2,Zone Entry,Puck Recovery,25.0,-33.5,91.0,-22.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0176,2025-10-11.Team.A.@.Team.D,Team A,Team D,1222.0,1229.0,7.0,2,2,Takeaway,Penalty Taken,91.0,-26.5,-15.0,11.5,stoppage,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0177,2025-10-11.Team.A.@.Team.D,Team A,Team D,1223.0,1229.0,6.0,2,2,Play,Penalty Taken,89.0,-29.5,-15.0,11.5,stoppage,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0178,2025-10-11.Team.A.@.Team.D,Team D,Team A,1349.0,1362.0,13.0,2,2,Zone Entry,Puck Recovery,-26.0,34.5,-76.0,0.5,turnover_or_recovery,1,0,7
2025-10-11.Team.A.@.Team.D__pos_0179,2025-10-11.Team.A.@.Team.D,Team D,Team A,1352.0,1362.0,10.0,2,2,Puck Recovery,Puck Recovery,-94.0,-4.5,-76.0,0.5,turnover_or_recovery,1,0,6
2025-10-11.Team.A.@.Team.D__pos_0180,2025-10-11.Team.A.@.Team.D,Team D,Team A,1353.0,1362.0,9.0,2,2,Play,Puck Recovery,-87.0,-31.5,-76.0,0.5,turnover_or_recovery,1,0,5
2025-10-11.Team.A.@.Team.D__pos_0181,2025-10-11.Team.A.@.Team.D,Team D,Team A,1356.0,1362.0,6.0,2,2,Puck Recovery,Puck Recovery,-95.0,-11.5,-76.0,0.5,turnover_or_recovery,1,0,3
2025-10-11.Team.A.@.Team.D__pos_0182,2025-10-11.Team.A.@.Team.D,Team D,Team A,1360.0,1362.0,2.0,2,2,Play,Puck Recovery,-52.0,-38.5,-76.0,0.5,turnover_or_recovery,1,0,2
2025-10-11.Team.A.@.Team.D__pos_0183,2025-10-11.Team.A.@.Team.D,Team D,Team A,1365.0,1369.0,4.0,2,2,Puck Recovery,Puck Recovery,-44.0,-24.5,-93.0,-8.5,turnover_or_recovery,1,1,3
2025-10-11.Team.A.@.Team.D__pos_0184,2025-10-11.Team.A.@.Team.D,Team D,Team A,1366.0,1369.0,3.0,2,2,Play,Puck Recovery,-50.0,-34.5,-93.0,-8.5,turnover_or_recovery,1,1,2
2025-10-11.Team.A.@.Team.D__pos_0185,2025-10-11.Team.A.@.Team.D,Team A,Team D,1390.0,1400.0,10.0,2,2,Zone Entry,Takeaway,25.0,40.5,95.0,4.5,turnover_or_recovery,1,0,6
2025-10-11.Team.A.@.Team.D__pos_0186,2025-10-11.Team.A.@.Team.D,Team A,Team D,1394.0,1400.0,6.0,2,2,Faceoff Win,Takeaway,69.0,22.5,95.0,4.5,turnover_or_recovery,0,0,4
2025-10-11.Team.A.@.Team.D__pos_0187,2025-10-11.Team.A.@.Team.D,Team A,Team D,1395.0,1400.0,5.0,2,2,Puck Recovery,Takeaway,63.0,38.5,95.0,4.5,turnover_or_recovery,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0188,2025-10-11.Team.A.@.Team.D,Team A,Team D,1396.0,1400.0,4.0,2,2,Play,Takeaway,56.0,40.5,95.0,4.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0189,2025-10-11.Team.A.@.Team.D,Team D,Team A,1407.0,1409.0,2.0,2,2,Zone Entry,Puck Recovery,-25.0,32.5,-78.0,38.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0190,2025-10-11.Team.A.@.Team.D,Team A,Team D,1415.0,1423.0,8.0,2,2,Play,Puck Recovery,53.0,39.5,90.0,-19.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0191,2025-10-11.Team.A.@.Team.D,Team A,Team D,1418.0,1423.0,5.0,2,2,Play,Puck Recovery,63.0,39.5,90.0,-19.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0192,2025-10-11.Team.A.@.Team.D,Team A,Team D,1424.0,1434.0,10.0,2,2,Puck Recovery,Takeaway,92.0,-19.5,73.0,39.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0193,2025-10-11.Team.A.@.Team.D,Team D,Team A,1436.0,1438.0,2.0,2,2,Zone Entry,Goal,-25.0,36.5,-69.0,29.5,stoppage,1,0,2
2025-10-11.Team.A.@.Team.D__pos_0194,2025-10-11.Team.A.@.Team.D,Team D,Team A,1442.0,1442.0,0.0,2,2,Zone Entry,Dump In/Out,-26.0,38.5,-1.0,39.5,zone_exit,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0195,2025-10-11.Team.A.@.Team.D,Team D,Team A,1452.0,1452.0,0.0,2,2,Zone Entry,Dump In/Out,-25.0,32.5,-11.0,19.5,zone_exit,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0196,2025-10-11.Team.A.@.Team.D,Team A,Team D,1462.0,1478.0,16.0,2,2,Play,Takeaway,79.0,-13.5,92.0,-26.5,turnover_or_recovery,1,1,10
2025-10-11.Team.A.@.Team.D__pos_0197,2025-10-11.Team.A.@.Team.D,Team A,Team D,1467.0,1478.0,11.0,2,2,Play,Takeaway,39.0,29.5,92.0,-26.5,turnover_or_recovery,1,0,5
2025-10-11.Team.A.@.Team.D__pos_0198,2025-10-11.Team.A.@.Team.D,Team A,Team D,1471.0,1478.0,7.0,2,2,Play,Takeaway,44.0,-36.5,92.0,-26.5,turnover_or_recovery,1,0,4
2025-10-11.Team.A.@.Team.D__pos_0199,2025-10-11.Team.A.@.Team.D,Team A,Team D,1477.0,1478.0,1.0,2,2,Play,Takeaway,87.0,-30.5,92.0,-26.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0200,2025-10-11.Team.A.@.Team.D,Team A,Team D,1477.0,1478.0,1.0,2,2,Puck Recovery,Takeaway,87.0,-30.5,92.0,-26.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0201,2025-10-11.Team.A.@.Team.D,Team D,Team A,1484.0,1487.0,3.0,2,2,Zone Entry,Puck Recovery,-26.0,18.5,-87.0,15.5,turnover_or_recovery,1,0,2
2025-10-11.Team.A.@.Team.D__pos_0202,2025-10-11.Team.A.@.Team.D,Team D,Team A,1501.0,1515.0,14.0,2,2,Zone Entry,Play,-26.0,3.5,-15.0,37.5,zone_exit,1,0,7
2025-10-11.Team.A.@.Team.D__pos_0203,2025-10-11.Team.A.@.Team.D,Team D,Team A,1502.0,1515.0,13.0,2,2,Play,Play,-36.0,2.5,-15.0,37.5,zone_exit,1,0,6
2025-10-11.Team.A.@.Team.D__pos_0204,2025-10-11.Team.A.@.Team.D,Team D,Team A,1507.0,1515.0,8.0,2,2,Puck Recovery,Play,-94.0,-0.5,-15.0,37.5,zone_exit,0,0,4
2025-10-11.Team.A.@.Team.D__pos_0205,2025-10-11.Team.A.@.Team.D,Team D,Team A,1508.0,1515.0,7.0,2,2,Play,Play,-91.0,-13.5,-15.0,37.5,zone_exit,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0206,2025-10-11.Team.A.@.Team.D,Team D,Team A,1520.0,1523.0,3.0,2,2,Zone Entry,Puck Recovery,-25.0,-16.5,-97.0,-12.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0207,2025-10-11.Team.A.@.Team.D,Team D,Team A,1521.0,1523.0,2.0,2,2,Puck Recovery,Puck Recovery,-59.0,-39.5,-97.0,-12.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0208,2025-10-11.Team.A.@.Team.D,Team D,Team A,1531.0,1531.0,0.0,2,2,Zone Entry,Dump In/Out,-26.0,-35.5,-8.0,-37.5,zone_exit,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0209,2025-10-11.Team.A.@.Team.D,Team D,Team A,1534.0,1539.0,5.0,2,2,Play,Puck Recovery,-62.0,40.5,-95.0,8.5,turnover_or_recovery,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0210,2025-10-11.Team.A.@.Team.D,Team D,Team A,1534.0,1539.0,5.0,2,2,Puck Recovery,Puck Recovery,-62.0,40.5,-95.0,8.5,turnover_or_recovery,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0211,2025-10-11.Team.A.@.Team.D,Team D,Team A,1542.0,1545.0,3.0,2,2,Puck Recovery,Puck Recovery,-31.0,-15.5,-84.0,-8.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0212,2025-10-11.Team.A.@.Team.D,Team D,Team A,1546.0,1548.0,2.0,2,2,Puck Recovery,Puck Recovery,-74.0,-38.5,-97.0,-9.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0213,2025-10-11.Team.A.@.Team.D,Team D,Team A,1549.0,1557.0,8.0,2,2,Takeaway,Play,-96.0,7.5,51.0,26.5,zone_exit,0,0,4
2025-10-11.Team.A.@.Team.D__pos_0214,2025-10-11.Team.A.@.Team.D,Team D,Team A,1550.0,1557.0,7.0,2,2,Play,Play,-93.0,13.5,51.0,26.5,zone_exit,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0215,2025-10-11.Team.A.@.Team.D,Team D,Team A,1552.0,1557.0,5.0,2,2,Play,Play,-45.0,34.5,51.0,26.5,zone_exit,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0216,2025-10-11.Team.A.@.Team.D,Team D,Team A,1561.0,1566.0,5.0,2,2,Play,Takeaway,-35.0,-24.5,-94.0,12.5,turnover_or_recovery,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0217,2025-10-11.Team.A.@.Team.D,Team D,Team A,1561.0,1566.0,5.0,2,2,Zone Entry,Takeaway,-26.0,-22.5,-94.0,12.5,turnover_or_recovery,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0218,2025-10-11.Team.A.@.Team.D,Team A,Team D,1574.0,1588.0,14.0,2,2,Puck Recovery,Puck Recovery,74.0,-36.5,82.0,-18.5,turnover_or_recovery,1,0,5
2025-10-11.Team.A.@.Team.D__pos_0219,2025-10-11.Team.A.@.Team.D,Team A,Team D,1578.0,1588.0,10.0,2,2,Play,Puck Recovery,78.0,-35.5,82.0,-18.5,turnover_or_recovery,1,0,4
2025-10-11.Team.A.@.Team.D__pos_0220,2025-10-11.Team.A.@.Team.D,Team A,Team D,1583.0,1588.0,5.0,2,2,Play,Puck Recovery,95.0,-17.5,82.0,-18.5,turnover_or_recovery,1,0,3
2025-10-11.Team.A.@.Team.D__pos_0221,2025-10-11.Team.A.@.Team.D,Team A,Team D,1588.0,1591.0,3.0,2,2,Takeaway,Puck Recovery,79.0,-23.5,82.0,-12.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0222,2025-10-11.Team.A.@.Team.D,Team A,Team D,1601.0,1612.0,11.0,2,2,Zone Entry,Takeaway,25.0,21.5,94.0,-8.5,turnover_or_recovery,1,0,7
2025-10-11.Team.A.@.Team.D__pos_0223,2025-10-11.Team.A.@.Team.D,Team A,Team D,1606.0,1612.0,6.0,2,2,Play,Takeaway,47.0,40.5,94.0,-8.5,turnover_or_recovery,1,0,5
2025-10-11.Team.A.@.Team.D__pos_0224,2025-10-11.Team.A.@.Team.D,Team A,Team D,1606.0,1612.0,6.0,2,2,Puck Recovery,Takeaway,47.0,40.5,94.0,-8.5,turnover_or_recovery,1,0,5
2025-10-11.Team.A.@.Team.D__pos_0225,2025-10-11.Team.A.@.Team.D,Team A,Team D,1611.0,1612.0,1.0,2,2,Puck Recovery,Takeaway,84.0,-29.5,94.0,-8.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0226,2025-10-11.Team.A.@.Team.D,Team D,Team A,1619.0,1622.0,3.0,2,2,Zone Entry,Takeaway,-26.0,-34.5,-87.0,-8.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0227,2025-10-11.Team.A.@.Team.D,Team D,Team A,1632.0,1638.0,6.0,2,2,Zone Entry,Puck Recovery,-25.0,39.5,-26.0,35.5,turnover_or_recovery,1,0,3
2025-10-11.Team.A.@.Team.D__pos_0228,2025-10-11.Team.A.@.Team.D,Team D,Team A,1633.0,1638.0,5.0,2,2,Play,Puck Recovery,-51.0,40.5,-26.0,35.5,turnover_or_recovery,1,0,2
2025-10-11.Team.A.@.Team.D__pos_0229,2025-10-11.Team.A.@.Team.D,Team D,Team A,1646.0,1647.0,1.0,2,2,Zone Entry,Faceoff Win,-26.0,-35.5,20.0,-21.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0230,2025-10-11.Team.A.@.Team.D,Team A,Team D,1651.0,1651.0,0.0,2,2,Zone Entry,Dump In/Out,25.0,31.5,9.0,30.5,zone_exit,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0231,2025-10-11.Team.A.@.Team.D,Team A,Team D,1659.0,1668.0,9.0,2,2,Takeaway,Puck Recovery,78.0,-37.5,93.0,6.5,turnover_or_recovery,1,0,6
2025-10-11.Team.A.@.Team.D__pos_0232,2025-10-11.Team.A.@.Team.D,Team A,Team D,1662.0,1668.0,6.0,2,2,Play,Puck Recovery,55.0,-37.5,93.0,6.5,turnover_or_recovery,1,0,4
2025-10-11.Team.A.@.Team.D__pos_0233,2025-10-11.Team.A.@.Team.D,Team A,Team D,1662.0,1668.0,6.0,2,2,Puck Recovery,Puck Recovery,55.0,-37.5,93.0,6.5,turnover_or_recovery,1,0,4
2025-10-11.Team.A.@.Team.D__pos_0234,2025-10-11.Team.A.@.Team.D,Team A,Team D,1665.0,1668.0,3.0,2,2,Play,Puck Recovery,34.0,4.5,93.0,6.5,turnover_or_recovery,1,0,2
2025-10-11.Team.A.@.Team.D__pos_0235,2025-10-11.Team.A.@.Team.D,Team D,Team A,1676.0,1689.0,13.0,2,2,Zone Entry,Puck Recovery,-26.0,-38.5,-79.0,-31.5,turnover_or_recovery,0,0,4
2025-10-11.Team.A.@.Team.D__pos_0236,2025-10-11.Team.A.@.Team.D,Team D,Team A,1677.0,1689.0,12.0,2,2,Play,Puck Recovery,-34.0,-39.5,-79.0,-31.5,turnover_or_recovery,0,0,3
2025-10-11.Team.A.@.Team.D__pos_0237,2025-10-11.Team.A.@.Team.D,Team D,Team A,1683.0,1689.0,6.0,2,2,Play,Puck Recovery,-74.0,-36.5,-79.0,-31.5,turnover_or_recovery,0,0,2
2025-10-11.Team.A.@.Team.D__pos_0238,2025-10-11.Team.A.@.Team.D,Team D,Team A,1684.0,1689.0,5.0,2,2,Play,Puck Recovery,-93.0,-20.5,-79.0,-31.5,turnover_or_recovery,0,0,1
2025-10-11.Team.A.@.Team.D__pos_0239,2025-10-11.Team.A.@.Team.D,Team A,Team D,1721.0,1725.0,4.0,2,2,Zone Entry,Puck Recovery,25.0,37.5,73.0,27.5,turnover_or_recovery,1,0,2
